Chave,NomeArquivo,CENTROCUSTOSID,DEPARTAMENTO,TIPODEPARTAMENTO,VEREADOR,ANO,MES,DESPESA,CNPJ,FORNECEDOR,VALOR
1481,20230100000000000000000000481.HTML,481.0,GABINETE DE VEREADOR,1,DR SIDNEY CRUZ,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,1100.0
1481,20230100000000000000000000481.HTML,481.0,GABINETE DE VEREADOR,1,DR SIDNEY CRUZ,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,33.217.375/0001-67,RAQUEL ZONTA FERREIRA DESCARTÁVEIS,1331.9
1481,20230100000000000000000000481.HTML,481.0,GABINETE DE VEREADOR,1,DR SIDNEY CRUZ,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0038-41,KALUNGA S/A,576.6
1481,20230100000000000000000000481.HTML,481.0,GABINETE DE VEREADOR,1,DR SIDNEY CRUZ,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,62.067.384/0001-17,PAPELARIA ESTADÃO LTDA.,463.1
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,COMBUSTIVEL,61.696.027/0001-55,AUTO POSTO ITALIA LTDA,766.48
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,16.912.244/0001-80,KITECH SOLUTIONS INFORMATICA LTDA.,904.53
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,29.889.378/0001-70,MARCIO PIZONI TEIXEIRA,4000.0
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,35.011.924/0001-78,CARLOS EDUARDO PAGANI FRANCA,4000.0
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,44.060.889/0001-78,NATAN SANTANA DOS REIS,3200.0
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,13002.58
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,00.280.911/0001-10,SOFT CLEVER INFORMÁTICA LTDA. - ME,1150.0
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0200-02,KALUNGA S/A,1007.5
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,REPROGRAFIA (XEROX/ENCADERNAÇÃO),02.242.661/0001-59,LIMCOPY COM. E SERV. DE COPIAS EIRELI,238.0
128,2023010000000000000000000028.HTML,28.0,GABINETE DE VEREADOR,1,EDIR SALES,2023,1,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,207.75
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,ASSINATURA DE JORNAIS E REVISTAS,04.067.191/0007-55,EDITORA GLOBO S.A. PARQUE GRÁFICO,74.9
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,ASSINATURA DE JORNAIS E REVISTAS,60.579.703/0031-63,EMPRESA FOLHA DA MANHÃ S.A.,827.9
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,03.885.687/0001-88,NAVIGATORS COMUNICAÇÃO E MARKETING LTDA,7950.0
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,08.648.207/0001-89,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,750.0
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,500.0
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,45.770.967/0001-90,AMANDA GABRIELA JESUS AMPARO,6000.0
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,33.299.745/0001-52,JULIÃO VILLAS,500.0
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,4330.0
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,220.78
1382,20230100000000000000000000382.HTML,382.0,GABINETE DE VEREADOR,1,EDUARDO MATARAZZO SUPLICY,2023,1,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,258.72
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,ASSINATURA DE JORNAIS E REVISTAS,04.067.191/0007-55,EDITORA GLOBO S.A. PARQUE GRÁFICO,1079.32
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,COMBUSTIVEL,02.646.144/0001-45,AUTO POSTO NOVO CENTRO LTDA,149.47
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,19.820.561/0001-65,ELLEN REGINA DE ALMEIDA RIO BRANCO,2500.0
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,34.793.254/0001-26,GUSTAVO GOMES PAGADOR,8000.0
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,15.754.475/0001-40,HOSTGATOR BRASIL LTDA,27.04
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,1102.87
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2185.15
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,450.0
1482,20230100000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,1,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,111.73
1483,20230100000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,11.062.766/0001-17,ROGÉRIO GAMA EDITORAÇÃO E PRODUÇÕES JORNALISTICAS LTDA,4000.0
1483,20230100000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,40.189.245/0001-23,RICARDO STELLA SOCIEDADE INDIVIDUAL DE ADVOCACIA,7000.0
1483,20230100000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,40.666.260/0001-15,ANDERSON BORGES DA SILVA,6500.0
1483,20230100000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,1,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1483,20230100000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,26.120.671/0001-80,XDIN DIGITAL TECNOLOGIA PARA NEGOCIOS LTDA.,2930.0
1483,20230100000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,05.144.904/0001-04,KNV COMERCIAL LTDA - ME,194.5
130,2023010000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,05.670.753/0001-28,UPLOAD SYSTEM CONSULTORIA COMERCIO DE SISTEMAS LTDA ME,1670.0
130,2023010000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,30.899.722/0001-90,ALVES & DE OLIVEIRA MARKETING DIRETO LTDA,4200.0
130,2023010000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,05.670.753/0001-28,UPLOAD SYSTEM CONSULTORIA COMERCIO DE SISTEMAS LTDA ME,1250.0
130,2023010000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,1,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
130,2023010000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,19.039.991/0001-44,KEY TEC NETWORK COM. E SERV. DE INFORMÁTICA LTDA.,4503.0
130,2023010000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,1,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,166.05
1484,20230100000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,1,COMBUSTIVEL,08.152.465/0001-70,TASCA MARTE COMÉRCIO DE COMBUSTÍVEL LTDA.,50.0
1484,20230100000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,11.521.613/0001-90,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,899.0
1484,20230100000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,14.201.089/0001-69,MEDIAPLUS WEB INTELIGENTE LTDA,1600.0
1484,20230100000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,1,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1484,20230100000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,65.622.946/0001-35,RPC INFORMÁTICA LTDA,4161.0
1484,20230100000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,1,PROVEDOR DE INTERNET,40.432.544/0001-47,CLARO S.A.,112.73
1485,20230100000000000000000000485.HTML,485.0,GABINETE DE VEREADOR,1,ERIKA HILTON,2023,1,COMBUSTIVEL,55.903.645/0001-26,AUTO POSTO KINTA RODA LTDA,320.28
1485,20230100000000000000000000485.HTML,485.0,GABINETE DE VEREADOR,1,ERIKA HILTON,2023,1,COMBUSTIVEL,61.699.179/0001-01,POSTO JENNER LTDA,157.04
1485,20230100000000000000000000485.HTML,485.0,GABINETE DE VEREADOR,1,ERIKA HILTON,2023,1,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,13490.3
1485,20230100000000000000000000485.HTML,485.0,GABINETE DE VEREADOR,1,ERIKA HILTON,2023,1,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1383,20230100000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,2940.0
1383,20230100000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,1,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,114.27
1383,20230100000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,1,TELEFONE MOVEL,40.432.544/0001-47,CLARO S.A.,284.24
1487,20230100000000000000000000487.HTML,487.0,GABINETE DE VEREADOR,1,FELIPE BECARI,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,40.439.299/0001-08,ATOS 360 LTDA,14800.0
1384,20230100000000000000000000384.HTML,384.0,GABINETE DE VEREADOR,1,FERNANDO HOLIDAY,2023,1,COMBUSTIVEL,02.646.144/0001-45,AUTO POSTO NOVO CENTRO LTDA,255.11
1384,20230100000000000000000000384.HTML,384.0,GABINETE DE VEREADOR,1,FERNANDO HOLIDAY,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0064-33,KALUNGA S/A,251.9
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,COMBUSTIVEL,60.895.653/0001-08,POSTO PAISAGEM LTDA,754.24
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,46.268.817/0001-46,TIBA ARTES GRAFICAS LTDA,7000.0
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,12.874.430/0001-11,JOÃO CARLOS FERREIRA CHAVES 30393339840,4500.0
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,22.139.023/0001-14,VALDIR DI MARIA MEDORI JUNIOR,7000.0
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,920.0
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,29.143.987/0001-85,VANESCA DA SILVA BUENO,3500.0
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,67.002.329/0001-62,WORK LINE SYSTEM INFORMÁTICA LTDA,1450.0
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,02.351.877/0001-52,LOCAWEB SERVIÇOS DE INTERNET S.A.,435.41
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3.25
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,PROVEDOR DE INTERNET,02.558.157/0001-62,TELEFONICA BRASIL S/A,162.89
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,358.98
132,2023010000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,1,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,76.33
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,COMBUSTIVEL,07.441.746/0001-80,AUTO POSTO LIRITAPURA LTDA,550.0
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,COMBUSTIVEL,19.315.338/0001-60,POSTO DE SERVIÇOS LINS LTDA,400.0
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,02.740.573/0001-87,EDITORA GRÁFICA PANA LTDA.,5014.0
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,28.967.422/0001-50,DORIVAL MARTINS TECNOLOGIA ME,6000.0
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,11.186.215/0001-65,T.O.RIBEIRO - ME,1853.85
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,06.288.041/0001-01,CESAR CALIL ELETRÔNICA ME,4500.0
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,07.915.380/0001-33,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,300.0
133,2023010000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,1,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,295.79
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,COMBUSTIVEL,30.935.378/0001-48,CENTRO AUTOMOTIVO PORTAL DA GIOVANNI LTDA,883.15
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,44.423.808/0001-57,OMNIA COMUNICAÇÃO INTEGRADA LTDA,5000.0
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,67.002.329/0001-62,WORK LINE SYSTEM INFORMÁTICA LTDA,1450.0
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,CORREIOS,57.865.834/0001-87,ECT - EMP. BRAS. CORREIOS E TELEGRAFOS,1353.6
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,00.845.661/0007-03,OFFICE TOTAL S.A,3699.54
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,09.387.547/0001-66,"LOC PRIME LOCAÇÃO, COMÉRCIO E SERVIÇOS LTDA.ME",480.0
1386,20230100000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0032-56,KALUNGA S/A,1948.99
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,APERFEIÇOAMENTO PROFISSIONAL,30.257.673/0001-92,ASSOCIACAO LEGISLA BRASIL,3697.02
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,08.689.647/0001-84,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,5000.0
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,33.434.261/0001-79,PRISCILA SILVA DE LIMA,4100.0
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,42.279.100/0001-49,LUCILEA ONOFRE DE OLIVEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,4650.0
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,42.722.448/0001-69,MARCOS PAULO DA COSTA,2000.0
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,43.441.065/0001-85,VINICIUS DE CASTRO,3550.0
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,19.85
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,1080.61
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,31.611.358/0001-84,MARTINO BARISON NETO COMERCIO DE SUPLIMENTOS DE INFORMATICA,3354.0
135,2023010000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0144-52,KALUNGA S/A,1910.09
1387,20230100000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,13.021.784/0001-86,RD GESTÃO E SISTEMAS S.A.,1519.0
1387,20230100000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,40.694.495/0001-10,CREATIVE ADS LTDA,5000.0
1387,20230100000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,43.092.377/0001-20,L&C COMUNICAÇÃO LTDA,11000.0
1387,20230100000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,1,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,62.067.384/0001-17,PAPELARIA ESTADÃO LTDA.,685.8
1387,20230100000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,1,PROVEDOR DE INTERNET,07.272.054/0001-55,TELIUM TECNOLOGIA DA INFORMAÇÃO LTDA,1284.77
1388,20230100000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,1,COMBUSTIVEL,08.256.379/0001-07,SENHORA DE APARECIDA LAGUNA AUTO POSTO LTDA,233.44
1388,20230100000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,1,COMBUSTIVEL,17.617.672/0001-43,CENTRO AUTOMOTIVO TANNAT LTDA,170.0
1388,20230100000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,29.071.055/0001-74,WANESSA SANCHES SILVA44871498867,5500.0
1388,20230100000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,48.405.824/0001-78,ANDRE ORTIZ SOCIEDADE INDIVIDUAL DE ADVOCACIA,8000.0
1388,20230100000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,1,CONTRATAÇAO DE PESSOA JURIDICA,67.002.329/0001-62,WORK LINE SYSTEM INFORMÁTICA LTDA,1450.0
1388,20230100000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,1,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,29.071.055/0001-74,WANESSA SANCHES SILVA44871498867,3300.0
1388,20230100000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,1,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
